"","date","location","state","latitude","longitude"
"381","2020/06/27","Erlangen","Bayern",49.5896744,11.0119611
"382","2020/06/27","Langerwehe","Nordrhein-Westfalen",50.8158011,6.3623453
"383","2020/06/27","Sinzig","Rheinland-Pfalz",50.5426993,7.2487022
"384","2020/06/26","Kyritz","Brandenburg",52.9432288,12.3961712
"385","2020/06/26","Duisburg","Nordrhein-Westfalen",51.4344079,6.7623293
"386","2020/06/26","Karlsruhe","Baden-Württemberg",49.0068901,8.4036527
"387","2020/06/25","Bayreuth","Bayern",49.9456399,11.5713346
"388","2020/06/25","Oschersleben","Sachsen-Anhalt",52.0271323,11.22858
"389","2020/06/25","Oschersleben","Sachsen-Anhalt",52.0271323,11.22858
"390","2020/06/25","Benneckenstein","Sachsen-Anhalt",51.664129,10.7218641
"391","2020/06/25","Friesack","Brandenburg",52.7348458,12.579127
"392","2020/06/25","Passau","Bayern",48.5667364,13.4319466
"393","2020/06/25","Hamburg","Hamburg",53.5488282,9.9871703
"394","2020/06/24","Köln","Nordrhein-Westfalen",50.937531,6.9602786
"395","2020/06/24","Leipzig","Sachsen",51.3396955,12.3730747
"396","2020/06/24","Stuttgart","Baden-Württemberg",48.7758459,9.1829321
"397","2020/06/24","Magdeburg","Sachsen-Anhalt",52.1205333,11.6276237
"398","2020/06/24","Köln","Nordrhein-Westfalen",50.937531,6.9602786
"399","2020/06/23","Speyer","Rheinland-Pfalz",49.3172765,8.4412172
"400","2020/06/23","Jena","Thüringen",50.927054,11.5892372
"401","2020/06/23","Magdeburg","Sachsen-Anhalt",52.1205333,11.6276237
"402","2020/06/23","Lindenau, Leipzig","Sachsen",51.3326403,12.3296974
"403","2020/06/23","Erfstadt","Nordrhein-Westfalen",50.7948075,6.7774607
"404","2020/06/23","Quertfurt","Sachsen-Anhalt",51.3812676,11.6041294
"405","2020/06/22","Koblenz","Rheinland-Pfalz",50.3569429,7.5889959
"406","2020/06/22","Berlin","Berlin",52.5200066,13.404954
"407","2020/06/22","Neumünster","Schleswig-Holstein",54.0729431,9.9840158
"408","2020/06/22","Görlitz","Sachsen",51.1524553,14.9688941
"409","2020/06/22","München","Bayern",48.1351253,11.5819806
"410","2020/06/22","Berlin","Berlin",52.5200066,13.404954
"411","2020/06/22","Hildesheim","Niedersachsen",52.154778,9.9579652
"412","2020/06/22","Cottbus","Brandenburg",51.7563108,14.3328679
"413","2020/06/22","Potsdam","Brandenburg",52.3905689,13.0644729
"414","2020/06/22","Hildesheim","Niedersachsen",52.154778,9.9579652
"415","2020/06/22","Braunschweig","Niedersachsen",52.2688736,10.5267696
"416","2020/06/22","Berlin","Berlin",52.5200066,13.404954
"417","2020/06/22","Potsdam","Brandenburg",52.3905689,13.0644729
"418","2020/06/22","Bottrop","Nordrhein-Westfalen",51.529086,6.9446888
"419","2020/06/21","Wolfratshausen","Bayern",47.9102296,11.4274164
"420","2020/06/21","Seevorstadt-West, Dresden","Sachsen",51.0431081,13.7377984
"421","2020/06/21","Norden","Niedersachsen",53.5987852,7.196716
"422","2020/06/21","Sonneberg","Thüringen",50.3601821,11.1709899
"423","2020/06/21","Leubnitz-Neuostra, Dresden","Sachsen",51.014023,13.7698131
"424","2020/06/21","Bobingen","Bayern",48.2696917,10.8295813
"425","2020/06/21","Papenburg","Niedersachsen",53.0726142,7.4232678
"426","2020/06/21","Sonneberg","Thüringen",50.3601821,11.1709899
"427","2020/06/21","Chemnitz","Sachsen",50.8282222,12.9208547
"428","2020/06/21","Kleinostheim","Bayern",50.0042304,9.0658932
"429","2020/06/21","Sonneberg","Thüringen",50.3601821,11.1709899
"430","2020/06/21","Potsdam","Brandenburg",52.3905689,13.0644729
"431","2020/06/20","Calw","Baden-Württemberg",48.7126752,8.7425205
"432","2020/06/20","Jena","Thüringen",50.927054,11.5892372
"433","2020/06/20","Werdohl","Nordrhein-Westfalen",51.2573883,7.7706271
"434","2020/06/20","Salzweg","Bayern",48.615383,13.4822557
"435","2020/06/20","Neustadt","Niedersachsen",52.5035855,9.4518304
"436","2020/06/20","Heusweiler","Saarland",49.3383628,6.9286366
"437","2020/06/20","Salzweg","Bayern",48.615383,13.4822557
"438","2020/06/20","Ratingen","Nordrhein-Westfalen",51.2964148,6.8401844
"439","2020/06/20","Neckargemünd","Baden-Württemberg",49.3866401,8.802281
"440","2020/06/20","Dresden","Sachsen",51.0504088,13.7372621
"441","2020/06/20","Bischbrunn","Bayern",49.8742189,9.4880729
"442","2020/06/20","Tönisvorst","Nordrhein-Westfalen",51.3274683,6.4438452
"443","2020/06/19","Magdeburg","Sachsen-Anhalt",52.1205333,11.6276237
"444","2020/06/19","Jetzendorf","Bayern",48.4368978,11.4171587
"445","2020/06/19","Schwedt","Brandenburg",53.0624695,14.2734639
"446","2020/06/18","Neubrandenburg","Mecklenburg-Vorpommern",53.5678292,13.2779269
"447","2020/06/18","Flensburg","Schleswig-Holstein",54.7937431,9.4469964
"448","2020/06/18","Titisee-Neustadt","Baden-Württemberg",47.9237985,8.1911625
"449","2020/06/17","Elmenhorst/Lichtenhagen","Mecklenburg-Vorpommern",54.1556902,12.0119268
"450","2020/06/17","Frankfurt am Main","Hessen",50.1109221,8.6821267
"451","2020/06/17","Berlin","Berlin",52.5200066,13.404954
"452","2020/06/17","Fichtelberg","Bayern",49.9993924,11.8510785
"453","2020/06/17","Berlin","Berlin",52.5200066,13.404954
"454","2020/06/16","München","Bayern",48.1351253,11.5819806
"455","2020/06/16","Augsburg","Bayern",48.3705449,10.89779
"456","2020/06/16","Potsdam","Brandenburg",52.3905689,13.0644729
"457","2020/06/16","München","Bayern",48.1351253,11.5819806
"458","2020/06/15","Zwickau","Sachsen",50.7176452,12.4968797
"459","2020/06/15","Dresden","Sachsen",51.0504088,13.7372621
"460","2020/06/14","Schmölln","Thüringen",50.895434,12.3550615
"461","2020/06/14","Pritzwalk","Brandenburg",53.1497201,12.177885
"462","2020/06/14","Wilhelmshaven","Niedersachsen",53.5323403,8.1068722
"463","2020/06/14","Brahlsdorf","Mecklenburg-Vorpommern",53.3628907,10.9540768
"464","2020/06/14","Erbach","Baden-Württemberg",48.3273294,9.8926673
"465","2020/06/14","Finsterwalde","Brandenburg",51.6302792,13.7085021
"466","2020/06/13","Schandorf","Bayern",49.3308876,12.1068067
"467","2020/06/13","Nordhausen","Thüringen",51.4983551,10.7931122
"468","2020/06/13","Lindau","Bayern",47.5534983,9.6928605
"469","2020/06/12","Oberwesel","Rheinland-Pfalz",50.1065003,7.7272551
"470","2020/06/12","Brandenburg","Brandenburg",52.4125287,12.5316444
"471","2020/06/12","Karlstadt","Bayern",49.9604785,9.7734603
"472","2020/06/12","Hamburg","Hamburg",53.5488282,9.9871703
"473","2020/06/12","Gießen","Hessen",50.5840512,8.6784031
"474","2020/06/11","Merzig","Saarland",49.4489588,6.6437843
"475","2020/06/11","Chemnitz","Sachsen",50.8282222,12.9208547
"476","2020/06/11","Berlin","Berlin",52.5200066,13.404954
"477","2020/06/11","Wurzen","Sachsen",51.3698806,12.7436557
"478","2020/06/11","Bad Oldesloe","Schleswig-Holstein",53.8076269,10.3822557
"479","2020/06/11","Zwickau","Sachsen",50.7176452,12.4968797
"480","2020/06/10","Neustadt","Bayern",49.5795445,10.6139437
"481","2020/06/10","Meiningen","Thüringen",50.5739121,10.4190128
"482","2020/06/10","Gnoien","Mecklenburg-Vorpommern",53.9716501,12.704791
"483","2020/06/10","Rostock","Mecklenburg-Vorpommern",54.0924406,12.0991466
"484","2020/06/09","Zerbst","Sachsen-Anhalt",51.9669481,12.0846211
"485","2020/06/09","Hohenkichen","Mecklenburg-Vorpommern",53.9165978,11.3070943
"486","2020/06/09","Kiel","Schleswig-Holstein",54.3232927,10.1227652
"487","2020/06/08","Egolsheim, Ludwigsburg","Baden-Württemberg",48.906568,9.17083
"488","2020/06/08","Worms","Rheinland-Pfalz",49.6341372,8.3507182
"489","2020/06/08","Hochheim","Hessen",50.0147576,8.3558664
"490","2020/06/08","Chemnitz","Sachsen",50.8282222,12.9208547
"491","2020/06/08","Ludwigsburg","Baden-Württemberg",48.8891149,9.1942834
"492","2020/06/08","Freiberg","Sachsen",50.9160943,13.3468175
"493","2020/06/08","Magdeburg","Sachsen-Anhalt",52.1205333,11.6276237
"494","2020/06/08","Warngau","Bayern",47.8315755,11.716624
"495","2020/06/08","Sangerhausen","Sachsen-Anhalt",51.4725415,11.2995045
"496","2020/06/07","München","Bayern",48.1351253,11.5819806
"497","2020/06/07","Leegebruch","Brandenburg",52.7217325,13.1935992
"498","2020/06/07","Calbe","Sachsen-Anhalt",51.9046792,11.7712671
"499","2020/06/07","Chemnitz","Sachsen",50.8282222,12.9208547
"500","2020/06/07","Preußisch Oldendorf","Nordrhein-Westfalen",52.3059095,8.489119
"501","2020/06/07","Gardelegen","Sachsen-Anhalt",52.5268133,11.401844
"502","2020/06/06","Halle","Sachsen-Anhalt",51.4953567,11.9662371
"503","2020/06/06","Lübeck","Schleswig-Holstein",53.8654673,10.6865593
"504","2020/06/06","Stuttgart","Baden-Württemberg",48.7758459,9.1829321
"505","2020/06/05","Regensburg","Bayern",49.0134297,12.1016236
"506","2020/06/05","Bad Salzungen","Thüringen",50.814786,10.2327561
"507","2020/06/05","Magdeburg","Sachsen-Anhalt",52.1205333,11.6276237
"508","2020/06/04","Göttingen","Niedersachsen",51.5412804,9.9158035
"509","2020/06/04","Sangerhausen","Sachsen-Anhalt",51.4725415,11.2995045
"510","2020/06/03","Dortmund","Nordrhein-Westfalen",51.5135872,7.4652981
"511","2020/06/03","Lambsheim","Rheinland-Pfalz",49.5089718,8.2897572
"512","2020/06/03","Pirna","Sachsen",50.9625175,13.9419169
"513","2020/06/03","Apolda","Thüringen",51.0255953,11.5111109
"514","2020/06/03","Brandenburg","Brandenburg",52.4125287,12.5316444
"515","2020/06/02","Wiesbaden","Hessen",50.0782184,8.2397608
"516","2020/06/02","Ochsenhausen","Baden-Württemberg",48.069478,9.9515912
"517","2020/06/02","Eberswalde","Brandenburg",52.837133,13.7875871
"518","2020/06/02","Wiesbaden","Hessen",50.0782184,8.2397608
"519","2020/06/02","Oststeinbek","Schleswig-Holstein",53.5422138,10.1699453
"520","2020/06/02","Dogern","Baden-Württemberg",47.6075565,8.1661218
"521","2020/06/02","Clausthal-Zellerfeld","Niedersachsen",51.8080063,10.340707
"522","2020/06/02","Zorneding","Bayern",48.0869599,11.8271085
"523","2020/06/02","Neustadt","Thüringen",50.5830231,10.9336362
"524","2020/06/01","Halle","Sachsen-Anhalt",51.4953567,11.9662371
"525","2020/06/01","Merzig","Saarland",49.4489588,6.6437843
"526","2020/06/01","Augsburg","Bayern",48.3705449,10.89779
"527","2020/05/31","Eckernförde","Schleswig-Holstein",54.4689457,9.8384467
"528","2020/05/31","Koblenz","Rheinland-Pfalz",50.3569429,7.5889959
"529","2020/05/30","Bamberg","Bayern",49.8988135,10.9027636
"530","2020/05/30","Danneberg","Niedersachsen",53.1502661,8.9899944
"531","2020/05/30","Braunschweig","Niedersachsen",52.2688736,10.5267696
"532","2020/05/30","Achern","Baden-Württemberg",48.6266194,8.0749207
"533","2020/05/29","Schwerin","Mecklenburg-Vorpommern",53.6355022,11.4012499
"534","2020/05/29","Kassel","Hessen",51.3127114,9.4797461
"535","2020/05/29","Dortmund","Nordrhein-Westfalen",51.5135872,7.4652981
"536","2020/05/29","Bernburg","Sachsen-Anhalt",51.7916385,11.7400999
"537","2020/05/29","Erfurt","Thüringen",50.9847679,11.0298799
"538","2020/05/28","Stralsund","Mecklenburg-Vorpommern",54.3090654,13.0770347
"539","2020/05/27","Querfurt","Sachsen-Anhalt",51.3812676,11.6041294
"540","2020/05/27","Frankfurt an der Oder","Brandenburg",52.3472237,14.5505673
"541","2020/05/27","Neustadt","Brandenburg",52.4087833,12.5629508
"542","2020/05/27","Rammenau","Sachsen",51.1521139,14.1361724
"543","2020/05/27","Bad Vilbel","Hessen",50.1823356,8.7394805
"544","2020/05/26","Prenzlau","Brandenburg",53.3173433,13.8633409
"545","2020/05/26","Halle","Sachsen-Anhalt",51.4953567,11.9662371
"546","2020/05/26","Buttstädt","Thüringen",51.1215813,11.4173172
"547","2020/05/26","Berlin","Berlin",52.5200066,13.404954
"548","2020/05/26","Berlin","Berlin",52.5200066,13.404954
"549","2020/05/25","Düsseldorf","Nordrhein-Westfalen",51.2230411,6.7824545
"550","2020/05/25","Berlin","Berlin",52.5200066,13.404954
"551","2020/05/25","Schwedt","Brandenburg",53.0624695,14.2734639
"552","2020/05/25","Elmenhorst","Schleswig-Holstein",53.7635361,10.2625362
"553","2020/05/25","Forst","Brandenburg",51.7445739,14.6451394
"554","2020/05/23","Hamburg","Hamburg",53.5488282,9.9871703
"555","2020/05/23","Aubing, München","Bayern",48.161115,11.4135864
"556","2020/05/23","Kronach","Bayern",50.2359898,11.3310482
"557","2020/05/23","Teltow","Brandenburg",52.3975008,13.2752586
"558","2020/05/22","Düsseldorf","Nordrhein-Westfalen",51.2230411,6.7824545
"559","2020/05/22","Guben","Brandenburg",51.9514863,14.695565
"560","2020/05/22","Bad Wiessee","Bayern",47.7166662,11.7198942
"561","2020/05/22","Grünstadt","Rheinland-Pfalz",49.5633016,8.1683938
"562","2020/05/22","Halle","Sachsen-Anhalt",51.4953567,11.9662371
"563","2020/05/22","Lutherstadt Wittenberg","Sachsen-Anhalt",51.8704643,12.6411506
"564","2020/05/22","Sersheim","Baden-Württemberg",48.9588468,9.012917
"565","2020/05/22","Gusow","Brandenburg",52.5713415,14.3540483
"566","2020/05/22","Guben","Brandenburg",51.9514863,14.695565
"567","2020/05/22","Bliesdorf","Brandenburg",52.6930891,14.1588173
"568","2020/05/22","München","Bayern",48.1351253,11.5819806
"569","2020/05/21","Gera","Thüringen",50.8850706,12.0807203
"570","2020/05/21","Essen","Nordrhein-Westfalen",51.4556432,7.0115552
"571","2020/05/21","Brandenburg","Brandenburg",52.4125287,12.5316444
"572","2020/05/21","Bautzen","Sachsen",51.182293,14.4237749
"573","2020/05/21","Templin","Brandenburg",53.1168874,13.4979688
"574","2020/05/21","Thaleischweiler-Fröschen","Rheinland-Pfalz",49.2622728,7.5781999
"575","2020/05/21","Leipzig","Sachsen",51.3396955,12.3730747
"576","2020/05/20","Hildesheim","Niedersachsen",52.154778,9.9579652
"577","2020/05/20","Nonnweiler","Saarland",49.6082614,6.9635967
"578","2020/05/20","Schopfheim","Baden-Württemberg",47.6518603,7.8235713
"579","2020/05/20","Bernburg","Sachsen-Anhalt",51.7916385,11.7400999
"580","2020/05/19","Singen","Baden-Württemberg",47.7628032,8.8380152
"581","2020/05/19","Schweinfurt","Bayern",50.0492047,10.2194228
"582","2020/05/19","Jena","Thüringen",50.927054,11.5892372
"583","2020/05/19","Essen","Nordrhein-Westfalen",51.4556432,7.0115552
"584","2020/05/18","Essen","Nordrhein-Westfalen",51.4556432,7.0115552
"585","2020/05/18","Leipzig","Sachsen",51.3396955,12.3730747
"586","2020/05/18","Münster","Nordrhein-Westfalen",51.9606649,7.6261347
"587","2020/05/18","Neustrelitz","Mecklenburg-Vorpommern",53.3601147,13.0730197
"588","2020/05/18","Fehmarn","Schleswig-Holstein",54.4600619,11.1337406
"589","2020/05/17","Leipzig","Sachsen",51.3396955,12.3730747
"590","2020/05/17","Jena","Thüringen",50.927054,11.5892372
"591","2020/05/17","Bielefeld","Nordrhein-Westfalen",52.0302285,8.5324708
"592","2020/05/17","Bautzen","Sachsen",51.182293,14.4237749
"593","2020/05/17","Künzelsau","Baden-Württemberg",49.2841494,9.6909296
"594","2020/05/16","Marburg","Hessen",50.8018843,8.7657677
"595","2020/05/16","Guben","Brandenburg",51.9514863,14.695565
"596","2020/05/15","Horb","Baden-Württemberg",48.442078,8.6848512
"597","2020/05/15","Köln","Nordrhein-Westfalen",50.937531,6.9602786
"598","2020/05/15","Freital","Sachsen",51.0008667,13.6512413
"599","2020/05/15","Neustadt","Rheinland-Pfalz",49.3501864,8.1486886
"600","2020/05/15","Berlin","Berlin",52.5200066,13.404954
"601","2020/05/13","Wiesbaden","Hessen",50.0782184,8.2397608
"602","2020/05/13","Wiesbaden","Hessen",50.0782184,8.2397608
"603","2020/05/13","Wiesbaden","Hessen",50.0782184,8.2397608
"604","2020/05/13","Wiesbaden","Hessen",50.0782184,8.2397608
"605","2020/05/13","Gelenau","Sachsen",50.7113229,12.9683034
"606","2020/05/13","Wiesbaden","Hessen",50.0782184,8.2397608
"607","2020/05/13","Wiesbaden","Hessen",50.0782184,8.2397608
"608","2020/05/13","Wiesbaden","Hessen",50.0782184,8.2397608
"609","2020/05/13","Neuruppin","Brandenburg",52.9211097,12.8002556
"610","2020/05/13","Wiesbaden","Hessen",50.0782184,8.2397608
"611","2020/05/13","Wiesbaden","Hessen",50.0782184,8.2397608
"612","2020/05/13","Wittstock","Brandenburg",53.1631855,12.4859969
"613","2020/05/12","Altusried","Bayern",47.8043878,10.2150696
"614","2020/05/12","Butzbach","Hessen",50.4350358,8.6688418
"615","2020/05/12","Bad Tölz","Bayern",47.7614737,11.5651524
"616","2020/05/12","Horb","Baden-Württemberg",48.442078,8.6848512
"617","2020/05/12","Zehdenick","Brandenburg",52.9791731,13.3378948
"618","2020/05/12","Bad Reichenhall","Bayern",47.7303361,12.881588
"619","2020/05/12","Mittelangeln","Schleswig-Holstein",54.6801424,9.59935
"620","2020/05/11","Köln","Nordrhein-Westfalen",50.937531,6.9602786
"621","2020/05/11","Wiesbaden","Hessen",50.0782184,8.2397608
"622","2020/05/11","Cottbus","Brandenburg",51.7563108,14.3328679
"623","2020/05/11","Rostock","Mecklenburg-Vorpommern",54.0924406,12.0991466
"624","2020/05/10","Bächingen","Bayern",48.5461507,10.3123126
"625","2020/05/10","Berlin","Berlin",52.5200066,13.404954
"626","2020/05/09","Lübeck","Schleswig-Holstein",53.8654673,10.6865593
"627","2020/05/08","Wiesbaden","Hessen",50.0782184,8.2397608
"628","2020/05/08","Wiesbaden","Hessen",50.0782184,8.2397608
"629","2020/05/08","Wiesbaden","Hessen",50.0782184,8.2397608
"630","2020/05/08","Finsterwalde","Brandenburg",51.6302792,13.7085021
"631","2020/05/07","Delbrück","Nordrhein-Westfalen",51.7650575,8.5620753
"632","2020/05/07","Schleusingen","Thüringen",50.5088198,10.7485253
"633","2020/05/07","Sebnitz","Sachsen",50.9709117,14.273873
"634","2020/05/06","Düren","Nordrhein-Westfalen",50.8037183,6.4793683
"635","2020/05/06","Wiesbaden","Hessen",50.0782184,8.2397608
"636","2020/05/06","Wiesbaden","Hessen",50.0782184,8.2397608
"637","2020/05/06","Köln","Nordrhein-Westfalen",50.937531,6.9602786
"638","2020/05/06","Wiesbaden","Hessen",50.0782184,8.2397608
"639","2020/05/05","Rendsburg","Schleswig-Holstein",54.3080869,9.6606993
"640","2020/05/05","Brandenburg","Brandenburg",52.4125287,12.5316444
"641","2020/05/05","Oschersleben","Sachsen-Anhalt",52.0271323,11.22858
"642","2020/05/05","Altefähr","Mecklenburg-Vorpommern",54.3307403,13.1264541
"643","2020/05/05","Köln","Nordrhein-Westfalen",50.937531,6.9602786
"644","2020/05/05","Hamburg","Hamburg",53.5488282,9.9871703
"645","2020/05/05","Ribbesbüttel","Niedersachsen",52.4332428,10.5099369
"646","2020/05/04","Sersheim","Baden-Württemberg",48.9588468,9.012917
"647","2020/05/04","Chemnitz","Sachsen",50.8282222,12.9208547
"648","2020/05/04","Halberstadt","Sachsen-Anhalt",51.8916475,11.0488695
"649","2020/05/04","Annaberg-Buchholz","Sachsen",50.5851268,13.0149313
"650","2020/05/04","Kaiserslautern","Rheinland-Pfalz",49.4400657,7.7491265
"651","2020/05/04","Wurzen","Sachsen",51.3698806,12.7436557
"652","2020/05/04","Reutlingen","Baden-Württemberg",48.4912389,9.2046411
"653","2020/05/04","Schleiz","Thüringen",50.5772446,11.8074105
"654","2020/05/03","Dortmund","Nordrhein-Westfalen",51.5135872,7.4652981
"655","2020/05/03","Nordhausen","Thüringen",51.4983551,10.7931122
"656","2020/05/03","Cottbus","Brandenburg",51.7563108,14.3328679
"657","2020/05/03","Magdeburg","Sachsen-Anhalt",52.1205333,11.6276237
"658","2020/05/02","Zwickau","Sachsen",50.7176452,12.4968797
"659","2020/05/02","Wittstock","Brandenburg",53.1631855,12.4859969
"660","2020/05/02","Wriezen","Brandenburg",52.7197233,14.133275
"661","2020/05/02","Schwedt","Brandenburg",53.0624695,14.2734639
"662","2020/05/02","Kyritz","Brandenburg",52.9432288,12.3961712
